Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Name,Wochentag,Wochentag_Nummer,Monat,Quartal,Ist_Wochenende,Ist_Feiertag,Temperatur_Kategorie,Feiertagsnaehe,Umsatz_Trend_7_Tage
2014-06-29,4,139.687762195994,1.0,7.0,17.3125,8.0,61.0,0,Sunday,6,6,2,1,0,Mild,0,91.3069382464515
2014-06-30,4,79.3880324911908,0.0,3.0,18.3375,12.0,0.0,0,Monday,0,6,2,0,0,Mild,0,89.91772417365819
2014-07-01,4,70.9302793020307,0.0,6.0,15.6875,14.0,61.0,0,Tuesday,1,7,3,0,0,Mild,0,88.5247006813038
2014-07-02,4,72.3068065016839,0.0,6.0,17.1125,15.0,0.0,0,Wednesday,2,7,3,0,0,Mild,0,88.22175760162466
2014-07-03,4,70.715968983487,0.0,7.0,20.4,9.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,86.20753262336221
2014-07-04,4,55.6437295906243,0.0,0.0,26.9375,10.0,0.0,0,Friday,4,7,3,0,0,Warm,0,84.85836733531866
2014-07-05,4,59.349824147119,0.0,6.0,24.5875,10.0,65.0,0,Saturday,5,7,3,1,0,Warm,0,78.28891474458995
2014-07-06,4,104.998588236863,0.0,5.0,25.2375,6.0,0.0,0,Sunday,6,7,3,1,0,Warm,0,73.3333184647141
2014-07-07,4,115.213371214749,0.0,5.0,20.8,10.0,0.0,0,Monday,0,7,3,0,0,Warm,0,78.45122399665097
2014-07-08,4,87.6708765599203,0.0,7.0,19.6,15.0,63.0,0,Tuesday,1,7,3,0,0,Mild,0,80.8427378906352
2014-07-09,4,83.4772394737553,0.0,0.0,24.65,24.0,5.0,0,Wednesday,2,7,3,0,0,Warm,0,82.43851402950256
2014-07-10,4,63.6686930675012,0.0,0.0,24.757142,18.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,81.43176032721887
2014-07-11,4,72.8643980994303,0.0,1.0,22.9375,18.0,0.0,0,Friday,4,7,3,0,0,Warm,0,83.89185582847688
2014-07-12,4,56.7325859363001,0.0,0.0,20.375,12.0,0.0,0,Saturday,5,7,3,1,0,Warm,0,83.51796465550274
2014-07-13,4,140.534826137305,0.0,7.0,18.6,10.0,61.0,0,Sunday,6,7,3,1,0,Mild,0,88.59457006985159
2014-07-14,4,80.7491612883671,0.0,7.0,19.45,15.0,63.0,0,Monday,0,7,3,0,0,Mild,0,83.6711115089399
2014-07-15,4,60.3757248213977,0.0,6.0,22.2625,9.0,0.0,0,Tuesday,1,7,3,0,0,Warm,0,79.77180411772238
2014-07-16,4,75.7094617154365,0.0,6.0,19.4125,7.0,0.0,0,Wednesday,2,7,3,0,0,Mild,0,78.66212158081969
2014-07-17,4,44.5837021456503,0.0,4.0,22.7625,7.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,75.93569430626955
2014-07-18,4,65.1758893086205,0.0,1.0,26.05,10.0,0.0,0,Friday,4,7,3,0,0,Warm,0,74.83733590758244
2014-07-19,4,63.9396602318238,0.0,0.0,28.0625,13.0,0.0,0,Saturday,5,7,3,1,0,Warm,0,75.86691794980013
2014-07-20,4,113.342961427795,0.0,3.0,24.3125,15.0,0.0,0,Sunday,6,7,3,1,0,Warm,0,71.98236584844155
2014-07-21,4,74.3176175346207,0.0,0.0,23.4875,19.0,5.0,0,Monday,0,7,3,0,0,Warm,0,71.06357388362063
2014-07-22,4,64.3379713508066,0.0,0.0,24.9875,14.0,0.0,0,Tuesday,1,7,3,0,0,Warm,0,71.62960910210762
2014-07-23,4,62.0133222629487,0.0,0.0,25.0,14.0,0.0,0,Wednesday,2,7,3,0,0,Warm,0,69.67301775175221
2014-07-24,4,55.5812697700574,0.0,0.0,24.8375,11.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,71.24409884095323
2014-07-25,4,72.4700702140274,0.0,0.0,26.325,18.0,0.0,0,Friday,4,7,3,0,0,Warm,0,72.28612468458279
2014-07-26,4,54.4785321030328,0.0,6.0,22.375,10.0,21.0,0,Saturday,5,7,3,1,0,Warm,0,70.93453495189837
2014-07-27,4,130.342134846199,0.0,3.0,25.55,12.0,21.0,0,Sunday,6,7,3,1,0,Warm,0,73.36298829738465
2014-07-28,4,68.3374949476673,0.0,0.0,24.7625,7.0,0.0,0,Monday,0,7,3,0,0,Warm,0,72.50868507067703
2014-07-29,4,89.7377834900339,0.0,0.0,25.35,10.0,0.0,0,Tuesday,1,7,3,0,0,Warm,0,76.1372296619952
2014-08-01,4,55.4922004171488,0.0,1.0,26.725,8.0,0.0,0,Friday,4,8,3,0,0,Warm,0,75.20564082688092
2014-08-02,4,71.2444851718065,0.0,2.0,26.0875,12.0,0.0,0,Saturday,5,8,3,1,0,Warm,0,77.4432430271308
2014-08-03,4,100.964636640682,0.0,5.0,23.0875,9.0,63.0,0,Sunday,6,8,3,1,0,Warm,0,81.51389537379575
2014-08-04,4,79.889568584304,0.0,6.0,22.5125,8.0,0.0,0,Monday,0,8,3,0,0,Warm,0,85.14404344254878
2014-08-06,4,97.1130711484701,0.0,0.0,22.825,10.0,0.0,0,Wednesday,2,8,3,0,0,Warm,0,80.39703434287323
2014-08-07,4,47.3199692188423,0.0,7.0,20.3125,6.0,61.0,0,Thursday,3,8,3,0,0,Warm,0,77.39453066732679
2014-08-10,4,151.093936302627,0.0,6.0,23.1,12.0,0.0,0,Sunday,6,8,3,1,0,Warm,0,86.1596953548401
2014-08-11,4,91.1963472550968,0.0,4.0,20.075,13.0,21.0,0,Monday,0,8,3,0,0,Warm,0,91.26028776026124
2014-08-12,4,63.2167591821066,0.0,5.0,16.9125,12.0,95.0,0,Tuesday,1,8,3,0,0,Mild,0,90.11346976173267
2014-08-13,4,76.235138727592,0.0,2.0,20.9375,10.0,0.0,0,Wednesday,2,8,3,0,0,Warm,0,86.58068434557697
2014-08-14,4,57.2280256624507,0.0,7.0,18.05,10.0,65.0,0,Thursday,3,8,3,0,0,Mild,0,83.3433210710265
2014-08-15,4,87.458687582647,0.0,6.0,18.3625,8.0,61.0,0,Friday,4,8,3,0,0,Mild,0,81.96412341876605
2014-08-16,4,72.4171950384352,0.0,6.0,17.2,15.0,61.0,0,Saturday,5,8,3,1,0,Mild,0,85.5494413929936
2014-08-18,4,142.146441343042,0.0,6.0,15.2,15.0,61.0,0,Monday,0,8,3,0,0,Mild,0,84.2712278273386
2014-08-19,4,57.8173464999656,0.0,6.0,14.0875,12.0,61.0,0,Tuesday,1,8,3,0,0,Mild,0,79.50279914803414
2014-08-20,4,79.2795151180945,0.0,5.0,15.675,17.0,21.0,0,Wednesday,2,8,3,0,0,Mild,0,81.79747856746098
2014-08-21,4,129.380176748505,0.0,5.0,16.2625,11.0,21.0,0,Thursday,3,8,3,0,0,Mild,0,89.38962685616285
2014-08-22,4,141.593761741229,0.0,7.0,16.325,12.0,61.0,0,Friday,4,8,3,0,0,Mild,0,101.44187486741689
2014-08-23,4,83.6088309577645,0.0,4.0,15.9875,11.0,21.0,0,Saturday,5,8,3,1,0,Mild,0,100.89189534957653
2014-08-24,4,153.573168857594,0.0,3.0,16.3125,20.0,21.0,0,Sunday,6,8,3,1,0,Mild,0,112.48560589517065
2014-08-25,4,86.6579211950299,0.0,5.0,14.7875,13.0,65.0,0,Monday,0,8,3,0,0,Mild,0,104.55867444545463
2014-08-26,4,64.7300809868511,0.0,3.0,17.325,7.0,0.0,0,Tuesday,1,8,3,0,0,Mild,0,105.54620794358114
2014-08-27,4,91.7596012818803,0.0,1.0,19.875,9.0,0.0,0,Wednesday,2,8,3,0,0,Mild,0,107.32907739555053
2014-08-28,4,62.5912389709587,0.0,0.0,19.75,9.0,0.0,0,Thursday,3,8,3,0,0,Mild,0,97.78780057018677
2014-08-29,4,82.0627400312176,0.0,5.0,19.125,12.0,63.0,0,Friday,4,8,3,0,0,Mild,0,89.283368897328
2014-08-30,4,73.6875276947211,0.0,7.0,17.75,9.0,61.0,0,Saturday,5,8,3,1,0,Mild,0,87.86603985975037
2014-08-31,4,173.204821790261,0.0,7.0,16.375,8.0,21.0,0,Sunday,6,8,3,1,0,Mild,0,90.67056170727423
2014-09-02,4,57.3142573687701,0.0,2.0,18.375,13.0,0.0,0,Tuesday,1,9,3,0,0,Mild,0,86.47860973209426
2014-09-03,4,87.8687082235248,0.0,2.0,18.75,13.0,0.0,0,Wednesday,2,9,3,0,0,Mild,0,89.78412790876193
2014-09-04,4,72.2598802255058,0.0,0.0,20.0,15.0,0.0,0,Thursday,3,9,3,0,0,Warm,0,86.99845347213702
2014-09-05,4,100.039080697173,0.0,2.0,21.375,10.0,0.0,0,Friday,4,9,3,0,0,Warm,0,92.34814514731046
2014-09-06,4,81.5506858317984,0.0,2.0,24.0,5.0,0.0,0,Saturday,5,9,3,1,0,Warm,0,92.27499454739345
2014-09-07,4,121.70644713533,0.0,5.0,20.0,6.0,21.0,0,Sunday,6,9,3,1,0,Warm,0,99.13484018176614
2014-09-08,4,76.831488372097,0.0,4.0,17.375,12.0,21.0,0,Monday,0,9,3,0,0,Mild,0,85.36722112202844
2014-09-09,4,44.9555309113161,0.0,6.0,17.125,16.0,63.0,0,Tuesday,1,9,3,0,0,Mild,0,83.60168877096358
2014-09-11,4,85.1686827007037,0.0,4.0,17.375,13.0,0.0,0,Thursday,3,9,3,0,0,Mild,0,83.21597083913198
2014-09-12,4,86.8549239870084,0.0,1.0,18.25,11.0,0.0,0,Friday,4,9,3,0,0,Mild,0,85.30097709077522
2014-09-13,4,95.0356469783593,0.0,7.0,17.0,12.0,0.0,0,Saturday,5,9,3,1,0,Mild,0,84.58620084523041
2014-09-14,4,61.6496610362342,0.0,7.0,17.625,14.0,61.0,0,Sunday,6,9,3,1,0,Mild,0,81.74319730300694
2014-09-15,4,65.4469957924061,0.0,2.0,19.75,13.0,0.0,0,Monday,0,9,3,0,0,Mild,0,73.70613282544639
2014-09-16,4,89.2613596631694,0.0,0.0,20.125,13.0,0.0,0,Tuesday,1,9,3,0,0,Warm,0,75.48182872417102
2014-09-17,4,42.4632525722224,0.0,1.0,19.875,18.0,0.0,0,Wednesday,2,9,3,0,0,Mild,0,75.12578896144335
2014-09-18,4,66.1599462279164,0.0,0.0,20.5,13.0,0.0,0,Thursday,3,9,3,0,0,Warm,0,72.41025517961658
2014-09-19,4,67.7692374014595,0.0,0.0,20.75,9.0,5.0,0,Friday,4,9,3,0,0,Warm,0,69.68372852453817
2014-09-20,4,92.9711766878255,0.0,3.0,19.375,7.0,10.0,0,Saturday,5,9,3,1,0,Mild,0,69.38880419731906
2014-09-21,4,137.727348019177,0.0,4.0,17.0,15.0,21.0,0,Sunday,6,9,3,1,0,Mild,0,80.25704519488231
2014-09-23,4,59.5734018328688,0.0,4.0,14.75,6.0,0.0,0,Tuesday,1,9,3,0,0,Mild,0,79.41796034351985
2014-09-24,4,61.6804845934115,0.0,7.0,15.375,10.0,63.0,0,Wednesday,2,9,3,0,0,Mild,0,75.47783533355444
2014-09-25,4,43.0705910015315,0.0,7.0,14.5,17.0,61.0,0,Thursday,3,9,3,0,0,Mild,0,75.56459796631286
2014-09-26,4,64.1347190059562,0.0,7.0,16.75,13.0,61.0,0,Friday,4,9,3,0,0,Mild,0,75.27527979174712
2014-09-27,4,78.5482535287746,0.0,2.0,16.375,14.0,0.0,0,Saturday,5,9,3,1,0,Mild,0,76.81513923850643
2014-09-28,4,97.3262195437161,0.0,4.0,18.5,7.0,0.0,0,Sunday,6,9,3,1,0,Mild,0,77.43728821791937
2014-09-29,4,56.6829857088611,0.0,6.0,18.125,6.0,0.0,0,Monday,0,9,3,0,0,Mild,0,65.85952217358853
2014-09-30,4,83.5718858944338,0.0,7.0,16.5,5.0,61.0,0,Tuesday,1,9,3,0,0,Mild,0,69.28787703952639
2014-10-01,4,73.4335227011685,0.0,6.0,17.75,6.0,10.0,0,Wednesday,2,10,4,0,0,Mild,0,70.96688248349167
2014-10-02,4,121.311910293281,0.0,6.0,18.0,6.0,0.0,0,Thursday,3,10,4,0,0,Mild,0,82.14421381088447
2014-10-03,4,139.076621627262,0.0,3.0,20.0,6.0,10.0,0,Friday,4,10,4,0,0,Warm,0,92.85019989964245
2014-10-04,4,107.332625116256,0.0,0.0,18.5,8.0,5.0,0,Saturday,5,10,4,1,0,Mild,0,96.96225298356835
2014-10-05,4,153.449384381621,0.0,1.0,16.25,7.0,0.0,0,Sunday,6,10,4,1,0,Mild,0,104.97984796041192
2014-10-06,4,121.029174320845,0.0,2.0,15.75,15.0,10.0,0,Monday,0,10,4,0,0,Mild,0,114.17216061926675
2014-10-07,4,98.6406413025411,0.0,7.0,13.0,10.0,65.0,0,Tuesday,1,10,4,0,0,Mild,0,116.32483996328207
2014-10-08,4,93.0857225354518,0.0,6.0,14.125,10.0,61.0,0,Wednesday,2,10,4,0,0,Mild,0,119.13229708246543
2014-10-09,4,109.984020692928,0.0,5.0,17.875,10.0,0.0,0,Thursday,3,10,4,0,0,Mild,0,117.51402713955784
2014-10-11,4,115.088270399923,0.0,3.0,17.0,5.0,0.0,0,Saturday,5,10,4,1,0,Mild,0,114.08711982136654
2014-10-12,4,169.310379668465,0.0,5.0,15.125,7.0,20.0,0,Sunday,6,10,4,1,0,Mild,0,122.94108475739641
2014-10-13,4,95.5543324237472,0.0,7.0,12.625,12.0,63.0,0,Monday,0,10,4,0,0,Mild,0,114.67036304912872
2014-10-14,4,94.2003510325564,0.0,6.0,14.0,5.0,61.0,0,Tuesday,1,10,4,0,0,Mild,0,110.83767400794463
2014-10-15,4,86.8965837803107,0.0,7.0,13.875,6.0,21.0,0,Wednesday,2,10,4,0,0,Mild,0,109.15995150476886
2014-10-16,4,88.3273776763051,0.0,7.0,13.5,6.0,61.0,0,Thursday,3,10,4,0,0,Mild,0,108.48018795346219
2014-10-17,4,66.2492456777236,0.0,7.0,14.375,10.0,65.0,0,Friday,4,10,4,0,0,Mild,0,102.23236295129014
2014-10-18,4,88.9035251767277,0.0,7.0,15.25,7.0,21.0,0,Saturday,5,10,4,1,0,Mild,0,98.49168506226223
2014-10-19,4,113.131097897476,0.0,7.0,17.375,13.0,95.0,0,Sunday,6,10,4,1,0,Mild,0,90.46607338069238
2014-10-20,4,71.677546297344,0.0,6.0,14.625,18.0,61.0,0,Monday,0,10,4,0,0,Mild,0,87.05510393406335
2014-10-21,4,60.7824435466895,0.0,7.0,12.5,9.0,63.0,0,Tuesday,1,10,4,0,0,Mild,0,82.28111715036808
2014-10-22,4,84.0627079906616,0.0,6.0,13.0,12.0,0.0,0,Wednesday,2,10,4,0,0,Mild,0,81.87627775184676
2014-10-23,4,84.836446255569,0.0,6.0,13.125,7.0,0.0,0,Thursday,3,10,4,0,0,Mild,0,81.37757326317019
2014-10-24,4,55.0725703609042,0.0,7.0,13.5,9.0,0.0,0,Friday,4,10,4,0,0,Mild,0,79.78090536076742
2014-10-25,4,103.274974415436,0.0,7.0,12.125,7.0,61.0,0,Saturday,5,10,4,1,0,Mild,0,81.83396953772574
2014-10-26,4,161.676201511044,0.0,5.0,12.75,9.0,0.0,0,Sunday,6,10,4,1,0,Mild,0,88.76898433966403
2014-10-27,4,99.2634442963349,0.0,2.0,14.5,9.0,0.0,0,Monday,0,10,4,0,0,Mild,0,92.70982691094845
2014-10-28,4,81.6837671880442,0.0,0.0,13.875,8.0,0.0,0,Tuesday,1,10,4,0,0,Mild,0,95.69573028828485
2014-10-29,4,55.9060009520091,0.0,7.0,8.375,7.0,20.0,0,Wednesday,2,10,4,0,0,Kalt,0,91.67334356847734
2014-10-30,4,75.6116667723772,0.0,2.0,10.625,5.0,10.0,0,Thursday,3,10,4,0,0,Mild,0,90.35551792802137
2014-10-31,4,52.9074695440103,0.0,8.0,12.875,5.0,10.0,0,Friday,4,10,4,0,0,Mild,0,90.04621781132222
2014-11-01,4,79.5177877444727,0.0,2.0,16.5,8.0,0.0,0,Saturday,5,11,4,1,0,Mild,0,86.65233400118463
2014-11-02,4,148.665068032433,0.0,3.0,15.375,10.0,21.0,0,Sunday,6,11,4,1,0,Mild,0,84.79360064709734
2014-11-03,4,52.609826768818,0.0,4.0,13.75,12.0,0.0,0,Monday,0,11,4,0,0,Mild,0,78.12879814316635
2014-11-04,4,56.3444577705587,0.0,7.0,11.625,8.0,61.0,0,Tuesday,1,11,4,0,0,Mild,0,74.50889679781127
2014-11-05,4,79.5612659468646,0.0,7.0,9.5,11.0,61.0,0,Wednesday,2,11,4,0,0,Kalt,0,77.88822036850492
2014-11-06,4,61.5654831293085,0.0,5.0,8.875,10.0,0.0,0,Thursday,3,11,4,0,0,Kalt,0,75.88162270520938
2014-11-07,4,63.3356111115402,0.0,0.0,8.625,9.0,10.0,0,Friday,4,11,4,0,0,Kalt,0,77.37135721485652
2014-11-08,4,67.0208643146814,0.0,6.0,10.25,8.0,0.0,0,Saturday,5,11,4,1,0,Mild,0,75.58608243917205
2014-11-09,4,140.81601620882,0.0,3.0,10.625,8.0,0.0,0,Sunday,6,11,4,1,0,Mild,0,74.46478932151305
2014-11-10,4,71.5877599076694,0.0,6.0,8.75,7.0,61.0,0,Monday,0,11,4,0,0,Kalt,0,77.17592262706326
2014-11-11,4,69.4491859213357,0.0,2.0,8.625,7.0,10.0,0,Tuesday,1,11,4,0,0,Kalt,0,79.04802664860281
2014-11-12,4,55.9875188664014,0.0,7.0,9.75,10.0,10.0,0,Wednesday,2,11,4,0,0,Kalt,0,75.68034849425092
2014-11-13,4,72.5288404761461,0.0,7.0,10.75,4.0,28.0,0,Thursday,3,11,4,0,0,Mild,0,77.246542400942
2014-11-14,4,69.9956456436556,0.0,7.0,10.75,10.0,10.0,0,Friday,4,11,4,0,0,Mild,0,78.19797590552993
2014-11-15,4,68.7913641000038,0.0,8.0,9.25,14.0,10.0,0,Saturday,5,11,4,1,0,Kalt,0,78.4509044462903
2014-11-16,4,84.7844611971686,0.0,7.0,8.0,14.0,61.0,0,Sunday,6,11,4,1,0,Kalt,0,70.44639658748294
2014-11-17,4,101.570428265055,0.0,7.0,9.625,7.0,10.0,0,Monday,0,11,4,0,0,Kalt,0,74.72963492425231
2014-11-18,4,55.795195679035,0.0,7.0,8.875,13.0,61.0,0,Tuesday,1,11,4,0,0,Kalt,0,72.77906488963792
2014-11-20,4,53.0426254821259,0.0,5.0,6.125,7.0,0.0,0,Thursday,3,11,4,0,0,Kalt,0,72.35836583474142
2014-11-21,4,60.7169885432116,0.0,6.0,6.5,5.0,61.0,0,Friday,4,11,4,0,0,Kalt,0,70.67095841575077
2014-11-22,4,54.6530484698612,0.0,7.0,5.75,9.0,61.0,0,Saturday,5,11,4,1,0,Kalt,0,68.47915881949443
2014-11-23,4,155.339006239265,0.0,6.0,6.75,7.0,21.0,0,Sunday,6,11,4,1,0,Kalt,0,80.84310769653176
2014-11-24,4,61.4807696110531,0.0,3.0,9.375,10.0,0.0,0,Monday,0,11,4,0,0,Kalt,0,77.51400889851524
2014-11-25,4,68.322231294165,0.0,0.0,6.875,4.0,0.0,0,Tuesday,1,11,4,0,0,Kalt,0,72.7642664741024
2014-11-26,4,85.6876758075335,0.0,3.0,5.625,8.0,0.0,0,Wednesday,2,11,4,0,0,Kalt,0,77.0346207781736
2014-11-27,4,76.7515840608809,0.0,0.0,4.5,10.0,10.0,0,Thursday,3,11,4,0,0,Kalt,0,80.42161486085288
2014-11-28,4,81.8689054559593,0.0,6.0,1.625,16.0,10.0,0,Friday,4,11,4,0,0,Kalt,0,83.44331727695969
2014-11-29,4,72.0348065153357,0.0,8.0,1.0,10.0,5.0,0,Saturday,5,11,4,1,0,Kalt,0,85.92642556917033
2014-11-30,4,141.988989801749,0.0,8.0,0.0,11.0,10.0,0,Sunday,6,11,4,1,0,Kalt,0,84.01928036381092
2014-12-01,4,76.6177603369995,0.0,7.0,-2.0,13.0,10.0,0,Monday,0,12,4,0,0,Kalt,0,86.18170761037469
2014-12-02,4,59.393866963155,0.0,8.0,-3.0,7.0,10.0,0,Tuesday,1,12,4,0,0,Kalt,0,84.90622699165897
2014-12-03,4,80.1027639864662,0.0,7.0,0.625,10.0,10.0,0,Wednesday,2,12,4,0,0,Kalt,0,84.10838244579223
2014-12-04,4,69.3476196125306,0.0,8.0,3.75,9.0,61.0,0,Thursday,3,12,4,0,0,Kalt,0,83.05067323888504
2014-12-06,4,59.2833325563655,0.0,2.0,5.75,7.0,10.0,0,Saturday,5,12,4,1,0,Kalt,0,79.82416282465735
2014-12-07,4,133.440216757033,0.0,7.0,4.875,12.0,61.0,0,Sunday,6,12,4,1,0,Kalt,0,88.59636428775697
2014-12-08,4,40.9779581868443,0.0,7.0,3.25,8.0,61.0,0,Monday,0,12,4,0,0,Kalt,0,74.16621691419915
2014-12-09,4,71.1545600771389,0.0,8.0,2.125,9.0,45.0,0,Tuesday,1,12,4,0,0,Kalt,0,73.38575973421906
2014-12-10,4,85.9499222101757,0.0,5.0,4.875,13.0,61.0,0,Wednesday,2,12,4,0,0,Kalt,0,77.17948191236488
2014-12-11,4,53.6926089868534,0.0,7.0,4.0,12.0,95.0,0,Thursday,3,12,4,0,0,Kalt,0,73.4066026267059
2014-12-12,4,56.9193409036062,0.0,7.0,7.25,18.0,61.0,0,Friday,4,12,4,0,0,Kalt,0,71.6311342397167
2014-12-13,4,60.1931934071604,0.0,5.0,4.75,10.0,61.0,0,Saturday,5,12,4,1,0,Kalt,0,71.76111436125883
2014-12-14,4,106.105028003448,0.0,4.0,3.5,9.0,10.0,0,Sunday,6,12,4,1,0,Kalt,0,67.85608739646098
2014-12-15,4,78.4292318376585,0.0,7.0,4.75,11.0,61.0,0,Monday,0,12,4,0,0,Kalt,0,73.2062693465773
2014-12-16,4,45.3937627400903,0.0,8.0,4.625,12.0,61.0,0,Tuesday,1,12,4,0,0,Kalt,0,69.52615544128464
2014-12-17,4,63.2545637804788,0.0,7.0,3.625,10.0,61.0,0,Wednesday,2,12,4,0,0,Kalt,0,66.28396137989935
2014-12-21,4,91.0345897314189,0.0,6.0,6.625,14.0,21.0,0,Sunday,6,12,4,1,0,Kalt,0,71.61853005769443
2014-12-22,4,62.8453957199584,0.0,7.0,9.75,21.0,63.0,0,Monday,0,12,4,0,0,Kalt,0,72.46510931717332
2014-12-27,4,78.5755131710058,0.0,3.0,-0.25,8.0,0.0,0,Saturday,5,12,4,1,0,Kalt,0,75.09115499772267
2014-12-28,4,136.001447208449,0.0,1.0,-0.5,7.0,0.0,0,Sunday,6,12,4,1,0,Kalt,0,79.36207202700851
2015-01-02,4,85.9359726763682,0.0,6.0,7.75,24.0,61.0,0,Friday,4,1,1,0,0,Kalt,0,80.43446357539563
2015-01-03,4,74.7193728789218,0.0,7.0,4.875,25.0,69.0,0,Saturday,5,1,1,1,0,Kalt,0,84.62383645237153
2015-01-04,4,131.61138792274,0.0,0.0,4.75,15.0,0.0,0,Sunday,6,1,1,1,0,Kalt,0,94.38909704412315
2015-01-05,4,72.7394907523189,0.0,8.0,5.875,8.0,20.0,0,Monday,0,1,1,0,0,Kalt,0,91.7755114756803
2015-01-06,4,85.5846124596724,0.0,8.0,3.625,8.0,10.0,0,Tuesday,1,1,1,0,0,Kalt,0,95.02397100992515
2015-01-07,4,86.9275104588597,0.0,6.0,5.75,10.0,61.0,0,Wednesday,2,1,1,0,0,Kalt,0,96.21711347961856
2015-01-08,4,70.3775374736991,0.0,8.0,6.375,9.0,61.0,0,Thursday,3,1,1,0,0,Kalt,0,86.84226923179715
2015-01-09,4,71.4384074719189,0.0,6.0,7.5,25.0,63.0,0,Friday,4,1,1,0,0,Kalt,0,84.77118848830439
2015-01-10,4,64.1638629091181,0.0,6.0,10.0,28.0,61.0,0,Saturday,5,1,1,1,0,Mild,0,83.26325849261814
2015-01-11,4,122.970550791976,0.0,5.0,4.25,23.0,61.0,0,Sunday,6,1,1,1,0,Kalt,0,82.02885318822328
2015-01-12,4,58.3365912420298,0.0,7.0,7.5,19.0,61.0,0,Monday,0,1,1,0,0,Kalt,0,79.97129611532485
2015-01-13,4,68.9972825054419,0.0,7.0,7.75,14.0,61.0,0,Tuesday,1,1,1,0,0,Kalt,0,77.60167755043479
2015-01-14,4,70.4651659015092,0.0,6.0,3.125,16.0,71.0,0,Wednesday,2,1,1,0,0,Kalt,0,75.24991404224184
2015-01-15,4,69.4440159990795,0.0,7.0,6.75,14.0,61.0,0,Thursday,3,1,1,0,0,Kalt,0,75.1165538315819
2015-01-16,4,78.3484660148403,0.0,6.0,6.75,13.0,0.0,0,Friday,4,1,1,0,0,Kalt,0,76.10370505199924
2015-01-17,4,101.780919085691,0.0,1.0,4.25,12.0,21.0,0,Saturday,5,1,1,1,0,Kalt,0,81.47757022008109
2015-01-18,4,204.693311193378,0.0,8.0,2.0,9.0,61.0,0,Sunday,6,1,1,1,0,Kalt,0,93.15225027742424
2015-01-19,4,63.0120526976263,0.0,7.0,1.0,5.0,71.0,0,Monday,0,1,1,0,0,Kalt,0,93.82017334250945
2015-01-20,4,73.0375497476955,0.0,7.0,-0.375,4.0,77.0,0,Tuesday,1,1,1,0,0,Kalt,0,94.39735437711711
2015-01-21,4,63.1553176365701,0.0,8.0,-1.125,4.0,10.0,0,Wednesday,2,1,1,0,0,Kalt,0,93.35309033926866
2015-01-22,4,61.8038023909784,0.0,7.0,-1.375,3.0,49.0,0,Thursday,3,1,1,0,0,Kalt,0,92.26163125239707
2015-01-23,4,68.559045168997,0.0,8.0,-1.25,5.0,20.0,0,Friday,4,1,1,0,0,Kalt,0,90.86314256013374
2015-01-24,4,54.0561105891749,0.0,7.0,-0.5,10.0,71.0,0,Saturday,5,1,1,1,0,Kalt,0,84.04531277491716
2015-01-25,4,176.90180258166,0.0,6.0,2.875,6.0,0.0,0,Sunday,6,1,1,1,0,Kalt,0,80.07509725895746
2015-01-26,4,62.7936586310808,0.0,7.0,3.375,10.0,61.0,0,Monday,0,1,1,0,0,Kalt,0,80.04389810659382
2015-01-27,4,78.6674035279493,0.0,2.0,4.875,13.0,0.0,0,Tuesday,1,1,1,0,0,Kalt,0,80.84816293234435
2015-01-28,4,54.1152141456079,0.0,7.0,4.875,17.0,61.0,0,Wednesday,2,1,1,0,0,Kalt,0,79.55671957649261
2015-01-29,4,66.4012476272315,0.0,7.0,1.5,12.0,75.0,0,Thursday,3,1,1,0,0,Kalt,0,80.2134974673859
2015-01-30,4,67.652941573495,0.0,7.0,1.125,6.0,0.0,0,Friday,4,1,1,0,0,Kalt,0,80.0840540965999
2015-01-31,4,66.4961056765624,0.0,7.0,-2.375,7.0,49.0,0,Saturday,5,1,1,1,0,Kalt,0,81.86119625194098
2015-02-01,4,214.869292194541,0.0,7.0,-0.25,9.0,75.0,0,Sunday,6,2,1,1,0,Kalt,0,87.28512333949541
2015-02-02,4,123.697766488052,0.0,6.0,1.0,10.0,22.0,0,Monday,0,2,1,0,0,Kalt,0,95.98571017620557
2015-02-03,4,104.342988837394,0.0,7.0,-1.0,10.0,77.0,0,Tuesday,1,2,1,0,0,Kalt,0,99.65365093469768
2015-02-04,4,127.095636994155,0.0,6.0,-1.875,9.0,0.0,0,Wednesday,2,2,1,0,0,Kalt,0,110.07942562734728
2015-02-05,4,106.882617972076,0.0,5.0,0.75,10.0,22.0,0,Thursday,3,2,1,0,0,Kalt,0,115.86247853375362
2015-02-06,4,219.523814146721,0.0,2.0,-0.5,6.0,22.0,0,Friday,4,2,1,0,0,Kalt,0,137.5583174727859
2015-02-07,4,136.049442310194,0.0,7.0,4.125,18.0,20.0,0,Saturday,5,2,1,1,0,Kalt,0,147.49450842044757
2015-02-08,4,256.535701898324,0.0,1.0,3.375,14.0,0.0,0,Sunday,6,2,1,1,0,Kalt,0,153.44685266384516
